duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
13024815565, 35661264247, 52880619726, 8820831988, 20189116, 69067277, 3109104, 20712904079, 4344443, 5276936, 90706515, 1130001274, 577212147, 8218994, 14110413, 556760201, 281635765, 3084881, 4189455, 35602261158, 11325887653, 9991840, 1442962037, 
