duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
8030623582, 21818345867, 11720715217, 1477971720, 3216928, 60556685, 4343949, 2989038331, 1497689632, 4939357, 399853716, 823609862, 418188120, 6420981, 10831896, 342645280, 169756231, 1884845, 2749311, 21896118113, 873076381, 5733631, 238770067, 
