duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
14115664523, 38679557574, 58775067390, 17607109437, 25387717, 128148987, 4602282, 11852739020, 1023244684, 6499430, 4279454, 1281497168, 652155789, 9988005, 17805739, 667541010, 365600154, 4455021, 6324865, 38666886182, 44797523149, 5619007, 3561198149, 
