duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
9025635387, 23893275173, 16437844947, 2969480396, 107546796, 58636892, 4106665, 7558997582, 86314097, 3837935, 1494799168, 1164095167, 442934342, 7169665, 11458733, 447223611, 170559281, 2545769, 3153209, 24474610856, 11091688099, 15658281, 1452481876, 
