duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
11027737766, 30149140218, 27052752860, 2770100448, 52163690, 607231106, 20916170, 24227101054, 3316334373, 5496803, 259255460, 1084445419, 528076106, 6966481, 13829976, 486665664, 250172416, 2840013, 4178615, 30139908038, 14254933752, 8143631, 2079361457, 
