duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
6021649159, 15850075339, 14698852884, 3741500016, 720171, 1306984819, 1716453, 6543111006, 1909560, 3848998, 226928709, 659396857, 341667580, 4901647, 8924702, 262695942, 122866645, 1487972, 2024000, 16034870291, 649735975, 4225982, 178959849, 
