duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
5126939273, 10604784918, 21995204080, 6587846137, 8786477, 43769287, 1422757, 4430108306, 320975511, 6098658, 4527700, 768346644, 466579779, 7073335, 12460736, 253772897, 118644340, 1725275, 2181714, 11961935098, 10491833866, 2050416, 2601028, 
