duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
10019041797, 27172781697, 15797069856, 7843046150, 1499187, 55638872, 2561229, 6596057938, 3006639, 5279375, 234619214, 1000955894, 508202439, 7097795, 13242315, 452968215, 213524621, 2676317, 3726992, 26298558599, 13523535667, 7666856, 1975673503, 
