duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
12034161375, 31895006259, 11177267873, 1412594027, 9368319, 182607245, 10653234, 4124780551, 1318387827, 6270651, 86814194, 1162207236, 596782249, 8358167, 15410685, 608145905, 276236699, 4008132, 5525578, 32587616692, 38370908274, 4940105, 3051404374, 
