Workload, Background, TargetDuration, Repetition, duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses,
matrix-trans-l1, system-noise, 14, 1, 14028852094, 33413985936, 62233533929, 9031953194, 104812960, 128363017, 6006411, 18088668706, 1544733480, 4396199, 2373507, 988690643, 574776332, 5858469, 12804841, 677965388, 370747172, 4931970, 6231506, 682142400, 371454162, 4923711, 6861290, 
matrix-trans-l1, system-noise, 14, 2, 14029385642, 33430616512, 62235747130, 9031929809, 104772197, 128083493, 6247109, 18082992532, 1544078802, 4568817, 2439243, 1007075207, 579938316, 5822158, 12379046, 677968624, 371561024, 4934756, 6286219, 682852933, 372333982, 4938289, 6605247, 
matrix-trans-l1, system-noise, 14, 3, 14029132851, 33098941199, 62371256428, 9050678518, 104933665, 125308273, 6038514, 18123752692, 1537629430, 4371077, 2387259, 986152188, 578904531, 5628915, 12160192, 683465603, 366206724, 4945253, 6376152, 686339575, 366430394, 4939069, 6747044, 
matrix-trans-l1, system-noise, 14, 4, 14029101752, 33370830092, 62291694408, 9039771479, 104821067, 127004730, 6138836, 18099888549, 1532887628, 4619864, 2439996, 976147893, 564321050, 6125870, 12108227, 692723908, 348517918, 5044518, 6422368, 680944752, 359904824, 4957657, 6442668, 
matrix-trans-l1, system-noise, 14, 5, 14029076145, 31017641471, 62991281283, 9140315299, 105937552, 122242367, 6070384, 18308918022, 1500435775, 4673069, 2460668, 987439892, 588742335, 6089060, 12778346, 678337241, 365903098, 4903326, 6351174, 694240475, 347309571, 5025097, 6641952, 
matrix-trans-l1, system-noise, 14, 6, 14029345569, 33768171381, 62010604005, 8999776231, 104383505, 127177897, 5908899, 18021554868, 1551880849, 4351734, 2393287, 971582354, 574623637, 5836671, 11829342, 682486436, 365496579, 4929531, 6328315, 686852146, 365681620, 4992650, 6068884, 
matrix-trans-l2, system-noise, 5, 1, 5029364250, 11501422583, 17769672561, 2559132647, 8284852, 77258308, 5482361, 5130091052, 1071952304, 6582702, 3651412, 637723289, 334399192, 4308381, 7984163, 261564645, 101112334, 1848895, 2255961, 237048225, 129811304, 1596146, 2343115, 
matrix-trans-l2, system-noise, 5, 2, 5029183770, 9871795170, 20973239150, 3016479570, 9560751, 71540374, 4793345, 6049722146, 962100928, 3419536, 2188997, 432047439, 246896928, 2744500, 5603603, 242282550, 123714657, 1669599, 2196822, 255171813, 110775543, 1783957, 2320843, 
matrix-trans-l2, system-noise, 5, 3, 5029307936, 9417986608, 21887531678, 3146788606, 9877068, 70120326, 4655598, 6311268365, 928537930, 3463260, 2200742, 492067528, 320498427, 2778331, 6424303, 240203732, 122366839, 1668801, 2026364, 255555652, 104371558, 1811343, 2281357, 
matrix-trans-l2, system-noise, 5, 4, 5029061899, 9206431382, 22311413290, 3207730536, 10070420, 71108790, 4659296, 6433950068, 910298337, 3188526, 2148859, 469387298, 273061011, 2556010, 6276464, 242228848, 117892683, 1656455, 2092950, 258251876, 100712206, 1787936, 2249757, 
matrix-trans-l2, system-noise, 5, 5, 5029012348, 11393590090, 17975984095, 2587684670, 8367391, 75601045, 5376916, 5186558692, 1062740270, 3152224, 2088749, 438039251, 264444311, 2497062, 6016660, 245091009, 118093387, 1667438, 2192792, 248856149, 119832086, 1727703, 2321774, 
matrix-trans-l2, system-noise, 5, 6, 5029160839, 10940918029, 18875243167, 2716780827, 8741753, 75778785, 5442581, 5445903612, 1034817387, 3448235, 2253551, 423880399, 258082615, 2978423, 5744719, 265822422, 92937775, 1832891, 2087756, 245706047, 123497979, 1694936, 2330375, 
matrix-trans-l2, system-noise, 6, 1, 6029039671, 12069931944, 27666061045, 3978052592, 12426095, 91528029, 6154803, 7963283499, 1332390221, 3959432, 2572611, 601110884, 347585473, 2928278, 7833055, 289874356, 150960463, 2006014, 2470828, 307480966, 133777248, 2140507, 2470224, 
matrix-trans-l2, system-noise, 6, 2, 6029204355, 13925747247, 21062168319, 3032863740, 9759877, 89326425, 6563347, 6076720303, 1299048639, 3539497, 2168132, 503692752, 285598786, 3047328, 6734950, 300113564, 124309295, 2047668, 2615513, 284411787, 156527940, 1980295, 2829847, 
matrix-trans-l2, system-noise, 6, 3, 6029367254, 13648492098, 21608659977, 3110848187, 9983928, 90497056, 6682237, 6235116728, 1278533051, 4040141, 2616890, 509050509, 332225697, 2937738, 6821551, 307567235, 121265049, 2126727, 2633159, 289396314, 152696424, 2014235, 2819487, 
matrix-trans-l2, system-noise, 6, 4, 6029052739, 13567219627, 21763838078, 3133121960, 10089153, 89157279, 6382146, 6279021131, 1273450224, 4031060, 2639598, 512632829, 324221272, 3100520, 7162739, 308635505, 120396703, 2138219, 2631799, 289542537, 151320301, 2022160, 2774523, 
matrix-trans-l2, system-noise, 6, 5, 6029012920, 12183898818, 24486309442, 3521205119, 11115451, 84393419, 5720946, 7063655823, 1169161855, 4272375, 2709462, 491794493, 313125692, 3632334, 6790942, 289663997, 147450328, 2001018, 2633914, 300923258, 135524974, 2090890, 2740264, 
matrix-trans-l2, system-noise, 6, 6, 6029335565, 14297286297, 20333905935, 2929048767, 9480882, 91400476, 6871157, 5865854282, 1324681087, 4078814, 2444884, 539326411, 314266513, 3580529, 7212813, 292995589, 140257445, 1988135, 2604583, 296467669, 142170844, 2036804, 2680226, 
matrix-trans-l2, system-noise, 7, 1, 7029318991, 16649207470, 23712905033, 3413856364, 11006067, 94268655, 6887128, 6842074629, 1541547902, 6901896, 3824215, 798812881, 429010686, 4599374, 9469509, 329190746, 176402165, 2160414, 2982882, 337844912, 179624478, 2325795, 3245800, 
matrix-trans-l2, system-noise, 7, 2, 7028999489, 16563127151, 23941433080, 3448634795, 11102799, 106104213, 7903157, 6908589916, 1537941117, 4287650, 2686340, 579825206, 379239817, 3783820, 7989932, 332926136, 175518423, 2275415, 3082774, 338203049, 177868410, 2367782, 3265009, 
matrix-trans-l2, system-noise, 7, 3, 7029119094, 16544288706, 23968307207, 3451968468, 11121098, 103100192, 7715103, 6914616254, 1538581561, 4009066, 2553919, 575133112, 365903368, 3412203, 7811808, 334071624, 174593952, 2282777, 3042861, 339425799, 177269720, 2373299, 2992663, 
matrix-trans-l2, system-noise, 7, 4, 7028945927, 13564323338, 29879721070, 4295330217, 13410771, 94798659, 6358313, 8612918672, 1320708245, 3679271, 2405895, 583799037, 343013390, 3245739, 7485060, 341976581, 162528938, 2348945, 3018851, 361284612, 146121074, 2510546, 3040930, 
matrix-trans-l2, system-noise, 7, 5, 7029108565, 16819874758, 23426654066, 3374748625, 10914652, 106154201, 8043559, 6761031382, 1554011321, 4113643, 2602621, 622145674, 382411158, 3386963, 7780703, 346372337, 159912851, 2426954, 3028182, 331559808, 171169801, 2307364, 2988888, 
matrix-trans-l2, system-noise, 7, 6, 7029156307, 16165827275, 24721688903, 3558609975, 11419615, 101622716, 7343572, 7130291374, 1511065259, 4123026, 2654672, 631650998, 369521649, 3383961, 8239386, 334496213, 175202448, 2301567, 2998488, 352911543, 158803782, 2450959, 3034144, 
matrix-trans-l2, system-noise, 8, 1, 8029404962, 19155946848, 31493591177, 4536327565, 14376490, 140831977, 10638975, 9065906151, 2061214627, 3518335, 2174497, 590322170, 342653701, 3741234, 7440294, 394211038, 185331291, 2736430, 3573756, 380950210, 197037407, 2670213, 3404725, 
matrix-trans-l2, system-noise, 8, 2, 8029309930, 17496871421, 30108585090, 4331814548, 13679614, 112986292, 8206154, 8685623142, 1653650602, 3717332, 2195392, 573647550, 337517227, 3744759, 7137293, 377245380, 206650454, 2633218, 3407195, 389115736, 194707907, 2784437, 3548528, 
matrix-trans-l2, system-noise, 8, 3, 8029054884, 17649233229, 29858352092, 4296897984, 13607037, 114690706, 8310773, 8616511134, 1668611407, 4247482, 2599003, 652622289, 377807011, 3850460, 7827235, 380163464, 179126002, 2606392, 3020082, 389723258, 196589827, 2666017, 3671638, 
matrix-trans-l2, system-noise, 8, 4, 8029084915, 17383062956, 30353671325, 4367349103, 13780092, 114481738, 8250968, 8754186299, 1647002304, 3368347, 2093832, 576939318, 338785906, 3520612, 7294943, 375894039, 202929175, 2586044, 3369070, 390455282, 190839982, 2657980, 3610550, 
matrix-trans-l2, system-noise, 8, 5, 8029228543, 16996611565, 31066820253, 4468524084, 14100370, 110240688, 7757974, 8957562009, 1615861225, 3459461, 2194338, 591591151, 345480374, 3627356, 7619539, 382763517, 198519776, 2638471, 3477553, 393737011, 186451010, 2719829, 3591221, 
matrix-trans-l2, system-noise, 8, 6, 8029266263, 19057223739, 26986129080, 3887025114, 12498496, 118454903, 9069490, 7785965300, 1765881094, 3488697, 2151337, 582001482, 336217247, 3578160, 7430346, 390004240, 179833539, 2652516, 3456429, 379959925, 191885382, 2592414, 3414145, 
matrix-trans-l2, system-noise, 9, 1, 9029138909, 21663599338, 30021799173, 4324132730, 13877067, 130737142, 10019872, 8658130179, 2003284819, 4283277, 2596210, 717780324, 425504734, 4253223, 8814548, 438461203, 211210308, 3041597, 3839872, 427548253, 223788739, 2987107, 3851771, 
matrix-trans-l2, system-noise, 9, 2, 9029301564, 20843018034, 31614430627, 4551168746, 14504345, 127488209, 9466300, 9123929854, 1948059436, 4601703, 2771190, 746773389, 449729732, 4179264, 9129519, 450458110, 200009108, 3107268, 3931072, 432450612, 231714013, 2994421, 4186334, 
matrix-trans-l2, system-noise, 9, 3, 9028936259, 20023890170, 33234614161, 4782291698, 15200148, 126380751, 8968822, 9582428006, 1889867577, 3554912, 2142944, 622964848, 359484086, 4199713, 7766073, 423502319, 209638851, 2931489, 3400606, 435029410, 228590924, 3033088, 3704840, 
matrix-trans-l2, system-noise, 9, 4, 9029210509, 19740714565, 33808400309, 4864944181, 15357255, 128125812, 9219082, 9746692585, 1866167532, 4574549, 2780415, 714358137, 423085055, 4677854, 8962207, 424944061, 229299475, 2958194, 3949122, 430670407, 215946022, 2908229, 3980573, 
matrix-trans-l2, system-noise, 9, 5, 9029460030, 20814131053, 31667995743, 4559208646, 14511744, 127966832, 9584228, 9140215552, 1949708003, 4192259, 2638783, 733459607, 426759961, 3872152, 9054047, 460131365, 198315075, 3109834, 3957604, 425498431, 228302204, 2840687, 4170813, 
matrix-trans-l2, system-noise, 9, 6, 9029134497, 21666389426, 29922375602, 4309918819, 13823556, 132729798, 10180478, 8632993158, 2002851802, 4451984, 2728303, 741944583, 429199876, 4124834, 9375421, 429550011, 219390336, 2922528, 3954475, 435568023, 222533815, 2993823, 3985816, 
matrix-trans-l2, system-noise, 10, 1, 10029308899, 23991240621, 39217682684, 5646312871, 17863213, 158795205, 12424046, 11287251227, 2577157217, 4263641, 2590612, 772226815, 443341269, 4495571, 9872316, 485242387, 235007944, 3328346, 4382758, 473928328, 247912510, 3303339, 4437943, 
matrix-trans-l2, system-noise, 10, 2, 10029087566, 23483966616, 34467637476, 4962407689, 15828322, 142640672, 10818503, 9939649762, 2185529703, 4541995, 2755153, 780316653, 466149105, 4685775, 9715662, 501656420, 227452571, 3409640, 4387772, 475283872, 260258127, 3291937, 4601203, 
matrix-trans-l2, system-noise, 10, 3, 10030225733, 22940392925, 40959155446, 5894268204, 18493079, 149942969, 11278157, 11785749382, 2485021803, 4573858, 2658816, 765238741, 434778871, 4619502, 9498157, 470250040, 239183458, 3266615, 3964566, 476454514, 256820939, 3337049, 4603240, 
matrix-trans-l2, system-noise, 10, 4, 10029064786, 22238975688, 36951888538, 5317737119, 16786034, 141280301, 10459659, 10653156077, 2098525173, 4534521, 2732837, 799157790, 468941536, 4304552, 9873411, 470853355, 256700736, 3269819, 4352828, 483749858, 245574793, 3391817, 4622138, 
matrix-trans-l2, system-noise, 10, 5, 10029111604, 24052575396, 39159459640, 5637375168, 17780837, 154517102, 12064652, 11269888013, 2578760438, 4181489, 2584560, 824558283, 500050007, 4284452, 9705519, 479659606, 245831995, 3255819, 4345337, 486905568, 248888891, 3391564, 4667866, 
matrix-trans-l2, system-noise, 10, 6, 10029233279, 23501058006, 34458077519, 4960801480, 15832658, 141451625, 10679068, 9934747719, 2186064509, 4401804, 2660644, 787531214, 454617864, 4189893, 9700455, 475879292, 247613225, 3250024, 4237735, 482056644, 250921722, 3313542, 4705984, 
matrix-trans-l2, system-noise, 11, 1, 11029020219, 24185400064, 41154399119, 5921139940, 18607565, 149529242, 10940837, 11871090101, 2284371782, 4919623, 2872639, 847994390, 482263924, 4935044, 9670596, 524665977, 276627400, 3602900, 4758523, 539720505, 264992363, 3766391, 5065479, 
matrix-trans-l2, system-noise, 11, 2, 11029261880, 24852319895, 39788835277, 5726885989, 18124466, 156085828, 11575877, 11468972129, 2334558935, 4554859, 2663479, 816924650, 465626110, 4864111, 9527701, 519057435, 279272098, 3585208, 4868590, 534897461, 268826774, 3722060, 5088105, 
matrix-trans-l2, system-noise, 11, 3, 11029298563, 24433506312, 46567349894, 6697919255, 20904634, 162022324, 11864975, 13398477312, 2659468979, 4663641, 2817999, 857438919, 493962226, 4993583, 10702261, 517233699, 270457751, 3558216, 4442468, 539574209, 256082112, 3756516, 4925543, 
matrix-trans-l2, system-noise, 11, 4, 11029352840, 23155020827, 43148793783, 6206525194, 19434570, 151610653, 10632121, 12436591923, 2213970878, 4386352, 2693284, 857758108, 499890703, 4736547, 10160415, 528052056, 263662794, 3626640, 4567656, 550122845, 248373989, 3876027, 4993128, 
matrix-trans-l2, system-noise, 11, 5, 11029224609, 25385747629, 38799337115, 5585370491, 17715065, 154498213, 11432271, 11189574292, 2370577299, 4280061, 2663951, 835120322, 490806199, 4458575, 10199405, 557397820, 245566506, 3781438, 4827563, 521414448, 275259637, 3463319, 4946795, 
matrix-trans-l2, system-noise, 11, 6, 11029059372, 26167515702, 43554357049, 6269863261, 19769401, 168446932, 13308089, 12533646132, 2812220572, 4263169, 2610498, 821352550, 466886463, 4673927, 10106313, 535889204, 259359302, 3699830, 4740859, 523817633, 271827101, 3603359, 4896207, 
matrix-trans-l2, system-noise, 12, 1, 12029199229, 28443444799, 40878107992, 5885491045, 18714148, 167857813, 12727056, 11784627616, 2642885666, 4482182, 2622297, 873586597, 505437077, 5079448, 10766221, 568295580, 301204393, 3905616, 5001338, 575383772, 305174315, 3983513, 5708504, 
matrix-trans-l2, system-noise, 12, 2, 12029347619, 28608418866, 40494724995, 5831292222, 18593002, 172374832, 13203260, 11678418547, 2657120238, 4328382, 2597906, 896180130, 510082220, 4997100, 10928540, 565891989, 303831396, 3916245, 5006050, 565441510, 305302465, 3767604, 5493616, 
matrix-trans-l2, system-noise, 12, 3, 12029464921, 28791271173, 40165185182, 5784127069, 18466834, 172896053, 13157947, 11580907378, 2665158335, 4393843, 2646514, 858455988, 490395587, 5081207, 10553993, 564547364, 289318827, 3769284, 5062501, 571712159, 293275067, 3884541, 5315457, 
matrix-trans-l2, system-noise, 12, 4, 12029018024, 28243141656, 41284306590, 5944626376, 18879041, 173776538, 13125191, 11902572508, 2629000900, 4441033, 2644772, 878304495, 512660826, 5161094, 10438851, 586009220, 278166508, 4120498, 5018241, 570692246, 311494812, 3964289, 5620202, 
matrix-trans-l2, system-noise, 12, 5, 12029215200, 25972459455, 45750093142, 6581532686, 20606753, 164747477, 11849692, 13187199981, 2465600410, 4306661, 2669554, 883135798, 512033289, 4947617, 10885453, 568291759, 295267918, 3931590, 4703243, 590768931, 281303384, 4099785, 5478605, 
matrix-trans-l2, system-noise, 12, 6, 12029110930, 28381573910, 40969340564, 5897306622, 18768170, 158585436, 11812820, 11814135821, 2628704839, 4989833, 2884161, 935505637, 568072395, 5287718, 11103625, 577677490, 289299607, 3918038, 4792392, 585690778, 293720018, 3997393, 5635565, 
matrix-trans-l2, system-noise, 13, 1, 13029231030, 30545445345, 44759855002, 6443982689, 20420252, 182584216, 13955127, 12907416226, 2840294075, 4725100, 2793856, 935716496, 532357666, 5143489, 10696470, 629400475, 298447551, 4281778, 5571999, 614210483, 331624130, 4214515, 5786124, 
matrix-trans-l2, system-noise, 13, 2, 13029152162, 30230643120, 45430574224, 6540631297, 20695587, 185359447, 14136115, 13099504831, 2821777633, 4651051, 2733719, 941103097, 575769638, 5463959, 10949857, 637487176, 297388412, 4382735, 5619000, 622926309, 331024015, 4285943, 6152349, 
matrix-trans-l2, system-noise, 13, 3, 13029220991, 30122585922, 45634192323, 6569675479, 20814031, 182815715, 13755495, 13154991388, 2813372841, 4932044, 2781308, 979103858, 543571933, 5564299, 11539736, 608398319, 314540685, 4171039, 4735368, 620603118, 333753378, 4325769, 5658258, 
matrix-trans-l2, system-noise, 13, 4, 13029249022, 28938107623, 47978200423, 6903215183, 21690541, 175946626, 12778039, 13827632495, 2731393433, 4452124, 2620702, 910786135, 535461626, 5606569, 11273917, 606586064, 328356993, 4156426, 5552617, 631387068, 315036381, 4453609, 5770773, 
matrix-trans-l2, system-noise, 13, 5, 13029166583, 31312000749, 43270600329, 6231609287, 19826729, 182513697, 13952541, 12477469524, 2896944149, 4592850, 2666964, 949195930, 532585386, 5376122, 11432502, 627016639, 315040294, 4362930, 5402126, 616373854, 328156383, 4278461, 5833467, 
matrix-trans-l2, system-noise, 13, 6, 13029333229, 29460448594, 53971829158, 7766983401, 24284577, 200330464, 15102873, 15526356378, 3199472903, 5325880, 2756299, 1084332929, 604923179, 7271257, 14085186, 611036732, 334883646, 4269531, 5671171, 625436737, 324122659, 4367273, 5821463, 
matrix-trans-l2, system-noise, 14, 1, 14030325117, 33096899859, 47840621217, 6889529092, 21880949, 200672519, 15392074, 13794013635, 3068194906, 4674629, 2686967, 977895891, 561239891, 5859594, 11956741, 663014339, 348970210, 4518138, 5873697, 671167336, 353974854, 4618721, 5869840, 
matrix-trans-l2, system-noise, 14, 2, 14029284563, 33717209753, 46595788153, 6711169092, 21341270, 201839215, 15558898, 13437104297, 3120626965, 5338023, 2834198, 1020658325, 584275189, 5974249, 12539813, 665550582, 348770113, 4555521, 5793644, 672777926, 352925497, 4644211, 6508369, 
matrix-trans-l2, system-noise, 14, 3, 14029025398, 33379136304, 47104096246, 6783643778, 21636179, 201438661, 15410102, 13585232803, 3093651018, 4605461, 2678005, 980640873, 567514965, 5757672, 11332124, 667512165, 343366518, 4539788, 5847940, 676932786, 347942432, 4680058, 6147990, 
matrix-trans-l2, system-noise, 14, 4, 14028964530, 33022684744, 48018432859, 6912830021, 21918929, 192966860, 14740108, 13842184113, 3054342529, 4954844, 2849468, 1001125304, 564208344, 5910727, 11402270, 678753842, 328036581, 4674078, 6055977, 665058334, 362177450, 4637158, 6533017, 
matrix-trans-l2, system-noise, 14, 5, 14029281592, 30704693580, 52428724501, 7544034529, 23651994, 192912777, 14275930, 15112939452, 2904042463, 4690337, 2717973, 993123426, 580796847, 5759627, 12464161, 665062149, 347708011, 4608084, 5984557, 685857771, 332446112, 4772488, 6482498, 
matrix-trans-l2, system-noise, 14, 6, 14029243594, 33455744080, 47096242863, 6781783611, 21611357, 199332924, 15208731, 13576462748, 3101081870, 4588398, 2694891, 960282596, 548088018, 5931089, 11723028, 666750550, 343705163, 4586800, 6090733, 675838330, 348773241, 4661678, 6558309, 
matrix-trans-l3, system-noise, 5, 1, 5029836195, 10074508006, 6778944258, 974071018, 2675847, 55881673, 3771328, 1991980763, 983225908, 4398946, 119854770, 500772318, 269145950, 3584355, 6514071, 234201033, 119676624, 1554273, 1996899, 243951458, 108052241, 1633520, 2067371, 
matrix-trans-l3, system-noise, 5, 2, 5030001374, 11771760280, 6510269895, 936630832, 2705503, 60428161, 4234748, 1914876261, 935092767, 3781770, 104090959, 544261536, 310478323, 2533115, 6667206, 233886897, 118860902, 1519766, 1900914, 236700496, 120404873, 1546693, 2165404, 
matrix-trans-l3, system-noise, 5, 3, 5030204332, 12030678192, 6103379577, 878649549, 2641757, 59635194, 4221115, 1799162950, 872985457, 4240033, 107768114, 556231984, 314873270, 2451516, 6564971, 237127367, 109981771, 1473689, 1992921, 239140949, 111011155, 1504320, 2116664, 
matrix-trans-l3, system-noise, 5, 4, 5030269078, 11844157933, 6316632469, 909472163, 2675757, 60305096, 4223475, 1860429771, 905553326, 3954832, 106208313, 526792594, 307683585, 2483747, 6391546, 240910408, 108466882, 1516870, 2018877, 242785920, 109217597, 1533486, 2157524, 
matrix-trans-l3, system-noise, 5, 5, 5030129709, 11255694684, 6356890952, 914719834, 2640776, 58612792, 4011389, 1870066483, 913272876, 3962800, 111645754, 526654100, 301192000, 2745189, 6821049, 271009107, 93492564, 1754224, 2130742, 238454351, 122315140, 1602023, 2212387, 
matrix-trans-l3, system-noise, 5, 6, 5029991139, 9415195177, 7100657233, 1019825550, 2665262, 53611858, 3628772, 2084712452, 1034499241, 3811735, 125813116, 538486550, 318148762, 2475021, 6767722, 237015074, 118251917, 1559784, 2034715, 253821800, 101596946, 1712949, 2182230, 
matrix-trans-l3, system-noise, 6, 1, 6030185553, 11706462122, 8292345625, 1191986022, 2952134, 63216589, 4281055, 2429724173, 1208158162, 3347720, 145466305, 528473681, 304258973, 2817515, 6507728, 280867587, 138627959, 1831037, 2367784, 302102807, 121952908, 2004631, 2538659, 
matrix-trans-l3, system-noise, 6, 2, 6030029761, 13646264942, 7575144247, 1090402289, 2932173, 67786421, 4808267, 2225433281, 1091347604, 4398475, 132657917, 612961251, 335857235, 3063305, 7066767, 300851176, 114390941, 1982599, 2457908, 277959624, 142346619, 1795542, 2586251, 
matrix-trans-l3, system-noise, 6, 3, 6030076923, 13357515440, 7769199108, 1117882441, 2949840, 66944974, 4711726, 2281738887, 1122722036, 3447696, 133968464, 480421628, 274175215, 2949946, 5980634, 309208112, 112191779, 2029624, 2524467, 284235403, 140974084, 1841481, 2597427, 
matrix-trans-l3, system-noise, 6, 4, 6030043778, 13221969978, 7769620745, 1118078241, 2945583, 66307000, 4648779, 2279675275, 1123691665, 3678409, 135021983, 539790063, 344895231, 3115378, 6275453, 273245439, 126313645, 1711402, 2017648, 277433808, 141337395, 1797353, 2364683, 
matrix-trans-l3, system-noise, 6, 5, 6030054924, 11883169179, 8298603939, 1192906196, 2969965, 63590952, 4411686, 2432544919, 1208943761, 3224960, 143388485, 517508881, 294192366, 2839292, 6493968, 278901231, 140657423, 1825969, 2148277, 296920993, 124639400, 1979223, 2571597, 
matrix-trans-l3, system-noise, 6, 6, 6029981096, 14487843027, 7337353220, 1056551233, 2990783, 70031245, 4945619, 2155727859, 1054217726, 4051112, 128927676, 527179398, 321626965, 3031937, 6862837, 293097181, 129010664, 1951123, 2510307, 276971164, 139362643, 1832881, 2418091, 
matrix-trans-l3, system-noise, 7, 1, 7029975858, 14102353772, 9493891169, 1365184240, 3243639, 72756306, 5012878, 2778465275, 1384448650, 4211275, 166346405, 610190740, 328790948, 3974340, 7500647, 323367706, 161032554, 2109627, 2690168, 343040820, 145104501, 2271817, 2953636, 
matrix-trans-l3, system-noise, 7, 2, 7030169478, 14002756552, 9573991129, 1376528121, 3227328, 71511653, 5032434, 2801122439, 1396390465, 3204831, 167193710, 553680672, 314225241, 3150221, 7126526, 329321081, 160842930, 2132475, 2781392, 347361193, 144790583, 2284780, 3007296, 
matrix-trans-l3, system-noise, 7, 3, 7030213827, 13923451355, 9849779672, 1416110018, 3265321, 72343174, 4938346, 2881188490, 1439565309, 3227516, 163323717, 557020521, 329392985, 3002120, 6970451, 330906560, 161279581, 2152768, 2539764, 348981435, 144789630, 2315798, 3050268, 
matrix-trans-l3, system-noise, 7, 4, 7030035234, 14467620453, 9362751183, 1346799164, 3266791, 73485961, 5110175, 2741169038, 1363850755, 4050605, 164969320, 653049319, 374037286, 3229921, 7720121, 322894453, 166543767, 2099245, 2750041, 340301755, 151202606, 2251700, 2972149, 
matrix-trans-l3, system-noise, 7, 5, 7030017920, 16339333256, 8674755327, 1249615998, 3229465, 78571228, 5598554, 2544549143, 1250850947, 3275706, 151692198, 536424452, 307735418, 3036223, 6582471, 324790699, 162223253, 2078263, 2610606, 328794413, 164052729, 2123292, 2946548, 
matrix-trans-l3, system-noise, 7, 6, 7029947748, 15321573695, 9054559842, 1303205150, 3263378, 75935611, 5336783, 2653759836, 1313127968, 3315809, 159072817, 562733841, 318055766, 2926656, 6937325, 322726755, 146645583, 2058596, 2432832, 329650064, 162144746, 2108817, 2918946, 
matrix-trans-l3, system-noise, 8, 1, 8029663026, 16471736793, 10840188213, 1559693976, 3560530, 83570791, 5799966, 3168706013, 1580731921, 4318858, 190394658, 663839745, 397301455, 3958509, 8690474, 374817042, 186914794, 2459544, 3302987, 393257500, 171490993, 2659393, 3243944, 
matrix-trans-l3, system-noise, 8, 2, 8030217036, 18891781884, 9913104414, 1428210244, 3519657, 87790591, 6328151, 2904218782, 1430253289, 4232385, 172107003, 622787079, 381821741, 3599682, 7767664, 373398656, 176583167, 2295421, 3123701, 382211254, 180323257, 2448623, 3320767, 
matrix-trans-l3, system-noise, 8, 3, 8029918650, 19066587833, 9830831263, 1416813017, 3524849, 88572720, 6383127, 2880729833, 1419208801, 3464354, 170294504, 589699253, 329246462, 3502175, 7071952, 376563374, 181524725, 2437269, 3262498, 380747998, 183338205, 2503629, 3456766, 
matrix-trans-l3, system-noise, 8, 4, 8029920161, 18811676323, 9819898303, 1415236125, 3508628, 88028793, 6303303, 2877200535, 1417187725, 3711848, 171840362, 619631635, 352288071, 3655439, 7433442, 384255138, 181437589, 2493297, 3293274, 388983981, 183489084, 2554135, 3460486, 
matrix-trans-l3, system-noise, 8, 5, 8030116801, 18952090640, 10027750153, 1444967392, 3563214, 89450025, 6443870, 2937953009, 1447602014, 4237655, 171322644, 646388956, 377027649, 3574957, 7610574, 383615887, 169598696, 2441943, 3194607, 370309665, 180282978, 2355139, 3016665, 
matrix-trans-l3, system-noise, 8, 6, 8030050035, 16363485620, 10667947424, 1534539796, 3518030, 81869010, 5749978, 3120277069, 1554654317, 3662699, 187978822, 634901473, 360210589, 3599198, 7745310, 372287454, 184291740, 2415835, 3180738, 391288954, 168702848, 2605965, 3337911, 
matrix-trans-l3, system-noise, 9, 1, 9029958442, 20126291906, 11491575240, 1654770664, 3822171, 94802613, 6805854, 3362430139, 1669663515, 4398723, 201563364, 653745048, 371405642, 4316031, 7525018, 415044690, 196483011, 2674036, 3104010, 421513423, 212804751, 2770528, 3529324, 
matrix-trans-l3, system-noise, 9, 2, 9029998957, 19375052263, 12315042555, 1772438103, 3921576, 93191691, 6675283, 3596245780, 1796804420, 4105208, 196263405, 750330953, 416167116, 3595829, 8707134, 405864514, 213758866, 2624799, 3408990, 424312446, 197675305, 2775170, 3724945, 
matrix-trans-l3, system-noise, 9, 3, 9030048026, 18772513675, 12144842022, 1747692545, 3858388, 91999298, 6477869, 3548828985, 1774535710, 3783927, 208900113, 678637796, 376583214, 3983010, 8194422, 417128417, 207258613, 2715325, 3344677, 440842664, 192741391, 2889313, 3903723, 
matrix-trans-l3, system-noise, 9, 4, 9030025343, 21690862137, 11127640444, 1604398344, 3866280, 99753313, 7244345, 3255133639, 1607944492, 4264493, 189387598, 734318586, 420349948, 4028475, 9066462, 405440812, 220396480, 2533330, 3572002, 419230856, 225491870, 2822547, 3993101, 
matrix-trans-l3, system-noise, 9, 5, 9029840294, 19307887539, 12102855350, 1742391120, 3910290, 94672884, 6717388, 3536837718, 1764051945, 4152598, 203150919, 721236232, 412906209, 3991563, 9067855, 411727192, 217220546, 2692514, 3436729, 430819626, 201714060, 2866491, 3811050, 
