Workload, Background, TargetDuration, Repetition, duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
ackermann, gray, 5, 1, 5126939273, 10604784918, 21995204080, 6587846137, 8786477, 43769287, 1422757, 4430108306, 320975511, 6098658, 4527700, 768346644, 466579779, 7073335, 12460736, 253772897, 118644340, 1725275, 2181714, 11961935098, 10491833866, 2050416, 2601028, 
hamming, gray, 5, 1, 5020842126, 10988453933, 30592331447, 1058096495, 442568, 29242838, 1358073, 972286892, 1704711, 3619169, 3038857, 588771604, 358801268, 4245500, 8840862, 243436123, 125211152, 1636142, 1933792, 12340332939, 10228539839, 2007569, 2657808, 
gray, gray, 5, 1, 5018417231, 11626210085, 10338336789, 507633787, 529453, 29926929, 1428909, 49503501, 1813190, 2920985, 2989974, 592122048, 368282627, 3939604, 9204065, 241771709, 128560018, 1623906, 2240456, 12977225632, 10204483093, 1972243, 2657753, 
hanoi, gray, 5, 1, 5020084003, 12171042237, 20569044193, 3430936329, 6938866, 31668622, 1568364, 8044017477, 1815183, 3647047, 3021893, 530318334, 335551858, 5066720, 8442852, 242687016, 107393173, 1674207, 1865582, 13520959867, 10191893505, 1941965, 2873514, 
branch, gray, 5, 1, 5018504876, 12712673731, 4519521755, 399548168, 126379441, 3509174038, 45898719, 4487068017, 2144107, 3477269, 2823231, 546147555, 315823000, 4815315, 8351590, 274713428, 95291292, 1837233, 2258716, 13387883623, 10174821391, 2000202, 2765990, 
longjmp, gray, 5, 1, 5018601172, 13310531380, 20389885005, 4311506353, 729886, 33804761, 1870550, 9028120846, 2086846, 4080114, 3181389, 624840861, 385230672, 4418536, 8812091, 258801226, 103412346, 1799194, 2215051, 11789284400, 10253287940, 2022383, 2354262, 
funccall, gray, 5, 1, 5018925054, 13194307032, 12275630912, 3124950520, 638466, 1115372155, 1843770, 5469652180, 1951656, 3684573, 3466298, 649928073, 379867279, 4500973, 9773416, 252321055, 111538129, 1727651, 2206072, 12358961145, 10236108732, 2040426, 2612826, 
funcret, gray, 5, 1, 5018602078, 13688682998, 7920747691, 3925600721, 852606, 33687724, 1817908, 3310362476, 2035006, 3359373, 2962170, 535509296, 334205212, 4533045, 8519620, 247613438, 118254643, 1669722, 2274889, 12851847849, 10211213053, 1963014, 2556837, 
cache-l1, gray, 5, 1, 5018449451, 13349282815, 11746556385, 2755734635, 544528, 33710116, 1723638, 3812782072, 14576340, 3159530, 2719386, 540524221, 341700288, 3857008, 8285846, 243445228, 125150493, 1639101, 2250838, 13344726457, 10188407501, 1984313, 2846889, 
cache-l2, gray, 5, 1, 5018558997, 10010239309, 6808825481, 1593933699, 445602, 33713433, 2921400, 3266691308, 1675582082, 4043262, 3461362, 640845173, 364085606, 4615968, 9284080, 250375993, 111348749, 1719825, 2129942, 11366274982, 10274436376, 2012379, 2426019, 
cache-l3, gray, 5, 1, 5018903369, 10519268421, 5032960710, 1188065126, 509034, 59503853, 4870141, 1925137552, 857442380, 3905625, 66068056, 642674701, 333038064, 4949534, 9181288, 248792511, 118519087, 1680821, 2194176, 11887436751, 10246350497, 1997594, 2458292, 
stream-mem, gray, 5, 1, 5535991497, 13137240495, 1359931309, 158609599, 3662018, 73740721, 3244536, 778417624, 184059814, 2984570, 221253337, 622333404, 352443909, 4381401, 8767135, 266680643, 138939301, 1783503, 2348981, 13789169442, 11283758388, 2184745, 2864193, 
matrix-mult-l1, gray, 5, 1, 5028541773, 12351731202, 16705818469, 2377517104, 2057054, 37384081, 1786663, 9554696435, 1338498348, 3722436, 3732495, 703894215, 412564637, 4606512, 10220504, 241372816, 110511698, 1664253, 1845474, 13706150112, 10197488570, 1949027, 2966705, 
matrix-mult-l2, gray, 5, 1, 5026444526, 12872218750, 13698781115, 1690915830, 31988118, 236463673, 8935991, 9348586454, 1348570223, 3524445, 3555073, 589980226, 345864934, 4385041, 8694343, 274157233, 97990162, 1805262, 2257987, 13551389586, 10195556904, 2007816, 2884381, 
matrix-mult-l3, gray, 5, 1, 5027123337, 13345229081, 6770239151, 794525031, 7415074, 102876362, 7777722, 4943514944, 719986954, 2669877, 699550688, 646710716, 322836599, 3887249, 7843047, 276687695, 104897281, 1802895, 2146551, 11895615718, 10278594720, 2016516, 2457705, 
matrix-mult-mem, gray, 5, 1, 5033658569, 13229200500, 7110021220, 813073373, 10401836, 134765827, 7828500, 5036381527, 692701271, 3475776, 675626206, 681322697, 333425949, 5213015, 8409895, 260808722, 112812399, 1734615, 2223739, 12462976830, 10263117036, 1996956, 2603682, 
matrix-trans-l1, gray, 5, 1, 5027143244, 13856151866, 25557097184, 3707292411, 42959691, 38230078, 2192127, 7425359279, 625036730, 3655516, 3783229, 659025409, 395835674, 4924578, 9791522, 246901948, 120604497, 1680049, 2116392, 13019739662, 10238108486, 2003802, 2826771, 
matrix-trans-l2, gray, 5, 1, 5026377456, 13491712306, 19809783903, 2848447620, 9005200, 62980565, 4994085, 5707791507, 1261977047, 4093217, 3494589, 636078754, 389139163, 3997488, 9185079, 242617077, 127030239, 1618663, 2216331, 13497423246, 10184069122, 1977273, 2837349, 
matrix-trans-l3, gray, 5, 1, 5026978788, 10040655010, 7865206501, 1127304422, 2597987, 39848063, 2851828, 2293023650, 1156932583, 3333117, 137211236, 590324129, 331477792, 4491527, 8732517, 252279454, 112282685, 1709169, 2214127, 11396772692, 10287082022, 2073972, 2504175, 
matrix-trans-mem, gray, 5, 1, 5033627885, 10609871908, 4543712115, 621386967, 8325680, 64002087, 3309310, 1923093450, 556501613, 3582072, 72307380, 601700080, 355356559, 4769806, 8773232, 246653501, 119928175, 1656543, 2163032, 11966776943, 10283685544, 2012512, 2521761, 
matrix-add-l1, gray, 5, 1, 5026264234, 11112652983, 15707180044, 1865208860, 1680743, 32922513, 1601773, 11972935731, 1575745911, 2936431, 2938703, 619870963, 368551269, 4040033, 9034258, 240710457, 126760819, 1629861, 2193683, 12464336081, 10252212383, 1975109, 2619854, 
matrix-add-l2, gray, 5, 1, 5027047933, 11599091722, 12995154033, 1325274950, 25193736, 282653280, 8997201, 11699324714, 1597376131, 3392069, 3687483, 601424196, 338387296, 4257811, 8880972, 241840683, 128670978, 1613852, 2263399, 12959522838, 10221505484, 2042071, 2558997, 
matrix-add-l3, gray, 5, 1, 5027394411, 12071430121, 6665363306, 649279173, 6267120, 141591101, 7359726, 6507447441, 865435697, 3525505, 853293880, 785325374, 363718367, 4699190, 8798639, 243518346, 106601396, 1610850, 1796265, 13472550406, 10204356953, 1942167, 2780500, 
matrix-add-mem, gray, 5, 1, 5033449154, 12624501842, 7105799188, 684029165, 9975551, 131900542, 7972228, 6642591643, 849684549, 3310583, 836155798, 774763318, 372532163, 4391075, 8760434, 298719427, 95312751, 1903011, 2210956, 13352948986, 10221147573, 1989797, 2583204, 
matrix-prod-l1, gray, 5, 1, 5026213021, 13207106056, 18548008023, 2360850046, 27458096, 36986210, 2113055, 4703886246, 292255015, 3190543, 2820332, 541970977, 317993636, 4366476, 8081775, 259508379, 102429164, 1786659, 2283432, 11687399354, 10283776096, 2022185, 2436051, 
matrix-prod-l2, gray, 5, 1, 5026501987, 13635423937, 16348679463, 2059926117, 6672172, 40438240, 3344279, 4128796373, 1072106381, 3504609, 3439703, 555898150, 325463688, 4490902, 8793556, 255072088, 108248212, 1740760, 2207924, 12125025798, 10263543338, 2052990, 2529720, 
matrix-prod-l3, gray, 5, 1, 5027237466, 13451361945, 10864421468, 1368187225, 2928037, 46240013, 3456983, 2765485494, 1385179570, 3366185, 27318910, 642198014, 366518372, 4006424, 9203119, 250515592, 115084532, 1691735, 2270489, 12626064756, 10239883439, 2027995, 2666562, 
matrix-prod-mem, gray, 5, 1, 5033692374, 13233749030, 5036241248, 620623982, 8443444, 72623640, 4061306, 1894124259, 545348254, 3659442, 39221429, 611519664, 338176312, 4463389, 8866364, 245681552, 123355814, 1645389, 2236145, 13236832712, 10224369493, 1980610, 2874906, 
tree-rb-mem, gray, 5, 1, 5028458095, 13808146409, 1713317187, 410282219, 12698744, 67211315, 3923298, 843514849, 134610578, 3456259, 71585056, 582663689, 337125511, 4459967, 8360342, 239696297, 131464418, 1590888, 2250196, 13812410155, 10165640828, 1986843, 2677007, 
tree-binary-mem, gray, 5, 1, 5028421820, 10519726433, 1058880758, 223856705, 6732816, 44310141, 2646585, 473471839, 111386676, 3420238, 48234446, 616039604, 350187740, 4546133, 9368557, 246659532, 118007683, 1678585, 2177248, 11803707035, 10265576209, 2010947, 2575003, 
heapsort-mem, gray, 5, 1, 5020168499, 10981330355, 12260266869, 2269430490, 80842312, 51650287, 2469243, 5758896724, 75886583, 3553742, 25598009, 603086537, 342636273, 4726055, 8817659, 241349165, 124936322, 1637592, 2176791, 12335757833, 10228003686, 2011370, 2739881, 
mergesort-mem, gray, 5, 1, 5021300829, 11529655304, 11746912734, 2263677092, 98364257, 47913478, 2965819, 5228511626, 74084297, 3512808, 72643178, 585767979, 323319215, 5152124, 8965461, 241406853, 127852649, 1616666, 2317516, 12892675725, 10219893329, 2009076, 2669892, 
qsort-mem, gray, 5, 1, 5020851744, 12103876404, 11536671753, 3524601709, 74729212, 43413218, 2191108, 4182698387, 31384729, 2842406, 10563193, 616320756, 375206681, 3841230, 9090871, 242964174, 106948589, 1677010, 1843415, 13456665554, 10183681426, 1963068, 2686235, 
radixsort-mem, gray, 5, 1, 5023641182, 12732483719, 2169794331, 354256953, 7249397, 65060722, 2504817, 893209806, 60576228, 3599272, 56927197, 590380529, 328373627, 4527333, 8744095, 276766387, 95132042, 1837182, 2249255, 13321309835, 10191821762, 2033650, 2705699, 
skiplist-mem, gray, 5, 1, 6387693887, 16956974436, 11304078404, 2552107877, 112146915, 146530593, 4519801, 4760899386, 91089367, 3725743, 31319793, 703006671, 403924377, 4721382, 9948368, 323782220, 137676717, 2221274, 2928465, 15032096014, 12727640015, 2519692, 3246130, 
lsearch-mem, gray, 5, 1, 5018837284, 9954059367, 13764531864, 3924791192, 481163, 26815862, 1691017, 4931713790, 62561117, 2619078, 2384995, 506064973, 317458455, 3369987, 7735571, 251876088, 111077115, 1722323, 2171415, 11309414760, 10280594697, 2006435, 2496293, 
ackermann, matrix-mult-l1, 5, 1, 5026723521, 10548966500, 21540866538, 6455095999, 8502887, 42180469, 1394064, 4338952729, 316389709, 3865487, 3686068, 672406261, 399666781, 4782834, 9342607, 246970958, 118539546, 1677156, 2216534, 11906609237, 16886404456, 2042953, 1349464649, 
hamming, matrix-mult-l1, 5, 1, 5019547732, 11066873992, 30547685306, 1057271071, 463264, 29370325, 1348807, 970289895, 1667779, 4029376, 3165352, 621892376, 359933769, 4340371, 9247088, 240202332, 125799620, 1595145, 2159329, 12422158273, 16586746444, 2118342, 1324472044, 
gray, matrix-mult-l1, 5, 1, 5018646929, 11568094934, 10347024842, 507897668, 540026, 30003668, 1378918, 48839893, 1722266, 3130739, 2655003, 532069895, 323017040, 4323075, 8363900, 239519565, 127819315, 1598179, 2278454, 12922059047, 16339998701, 2024076, 1301114915, 
hanoi, matrix-mult-l1, 5, 1, 5021485998, 12175695267, 20378208269, 3399097412, 7011476, 31421877, 1531538, 7968996591, 1976780, 3963900, 3517345, 667049973, 377282548, 4750613, 9963243, 240908592, 106967208, 1649556, 1690171, 13526292783, 16046820655, 2049470, 1276048620, 
branch, matrix-mult-l1, 5, 1, 5018533128, 12689585626, 4516065675, 399157161, 126472040, 3507894711, 46454925, 4490402895, 2112902, 3500474, 3078959, 574597764, 350663559, 4733789, 8748015, 273643543, 95130358, 1821412, 2166636, 13366618206, 16110961923, 2029012, 1283294512, 
longjmp, matrix-mult-l1, 5, 1, 5018421830, 13227712612, 20261195433, 4284475297, 701473, 32762053, 1818260, 8972354997, 2000380, 2982378, 2623322, 533017598, 327257633, 3582732, 8441799, 258171338, 102015104, 1779710, 2278154, 11708592164, 16949787129, 2065448, 1354937937, 
funccall, matrix-mult-l1, 5, 1, 5018901903, 13679178394, 12292123799, 3128667389, 695426, 1103905568, 1839523, 5475124006, 1926664, 3902426, 3582388, 620729898, 383084502, 5109215, 9362495, 253426746, 108449182, 1749859, 2201397, 12160759956, 16722722227, 2074069, 1335615092, 
funcret, matrix-mult-l1, 5, 1, 5018639960, 13464736478, 7921539145, 3926130521, 836881, 33060958, 1665738, 3310109209, 1849332, 3572054, 3062415, 558910839, 342713386, 4285378, 8272937, 249740818, 114935037, 1703682, 2281401, 12628843841, 16479261187, 2031737, 1319299179, 
cache-l1, matrix-mult-l1, 5, 1, 5018626514, 13230481729, 11722308955, 2756152929, 551473, 33297470, 1676742, 3798362137, 14262487, 3051323, 2720669, 506605437, 322103515, 4417019, 8233092, 243531215, 122971224, 1652205, 2153000, 13225936958, 16184696579, 1996476, 1288041829, 
cache-l2, matrix-mult-l1, 5, 1, 5018681130, 13698163618, 9133676166, 2143702442, 578269, 49764176, 4319553, 3390431299, 1562818566, 4564111, 3828827, 697733447, 411104683, 4903047, 9938131, 238964963, 129089444, 1597197, 2167559, 13704139582, 15944919797, 1996243, 1269689975, 
cache-l3, matrix-mult-l1, 5, 1, 5019041757, 10290641214, 4699632312, 1091637930, 477473, 51037576, 3986784, 1781175502, 757032956, 3666651, 86404773, 599145143, 339069111, 4760061, 8175431, 250252475, 115069358, 1686145, 2058366, 11652213899, 16978372528, 2065714, 1357005635, 
stream-mem, matrix-mult-l1, 5, 1, 5041825477, 11541008264, 1275295512, 147325779, 3642071, 68903233, 2847286, 691811415, 155822156, 2975264, 192585416, 574072295, 315624365, 4473923, 8386967, 244167449, 122011895, 1633974, 2104506, 12170907914, 16822181937, 2034816, 1343539720, 
matrix-mult-l1, matrix-mult-l1, 5, 1, 5026308088, 11352362029, 17219244239, 2450603919, 2037993, 33513921, 1615798, 9857201717, 1376023391, 4036664, 3611256, 676888385, 401157512, 4878412, 10018454, 242436776, 124690445, 1622531, 2280035, 12705199673, 16486273519, 1999073, 1313455219, 
matrix-mult-l2, matrix-mult-l1, 5, 1, 5026248714, 11954112279, 14065221303, 1736521016, 32799919, 263045300, 7989346, 9611617654, 1389953896, 3616438, 3539844, 606886399, 355876405, 3971904, 8723977, 243893742, 104454457, 1658578, 1827910, 13315728115, 16175262840, 2032465, 1287424748, 
matrix-mult-l3, matrix-mult-l1, 5, 1, 5027567995, 12466532766, 6861261327, 801573843, 7478560, 97901354, 7029450, 5019297531, 730791505, 3099325, 707156119, 671591499, 332493889, 4788452, 8180434, 308250364, 92701164, 1948096, 2039450, 13197362805, 16211472056, 2042780, 1293839280, 
matrix-mult-mem, matrix-mult-l1, 5, 1, 5033650493, 12988915182, 7052916954, 800626929, 10260396, 113793991, 8127000, 5029415618, 694432161, 3760938, 678579141, 801786260, 381365688, 4577236, 8673400, 291961097, 99780686, 1832420, 2218402, 13725599024, 15997743138, 1994614, 1273613975, 
matrix-trans-l1, matrix-mult-l1, 5, 1, 5026491124, 13469017411, 25697245271, 3727379112, 43166336, 37234822, 2044692, 7465350697, 616746952, 3431099, 3188634, 572040409, 330850784, 4575699, 9004907, 256105267, 105444355, 1759652, 2197666, 11950429583, 16861209164, 2062110, 1347424845, 
matrix-trans-l2, matrix-mult-l1, 5, 1, 5026179168, 13351818024, 20047478039, 2882194764, 9098922, 70142432, 5149890, 5779942414, 1245248750, 2849471, 2918913, 492955925, 312378107, 4198072, 7941058, 250508359, 113259004, 1690962, 2258248, 12529918552, 16577608292, 2066641, 1322143221, 
matrix-trans-l3, matrix-mult-l1, 5, 1, 5027257622, 13092859246, 6941168109, 997150221, 2555071, 47501266, 3714578, 2029428567, 1004242596, 4059305, 120689795, 697672241, 385857769, 4754381, 9665902, 245851424, 120791987, 1654219, 2158774, 13099546314, 16275730480, 2023067, 1301903710, 
matrix-trans-mem, matrix-mult-l1, 5, 1, 5033823587, 13663619515, 5538555792, 766432630, 8510685, 76604731, 4655616, 2225870222, 694529744, 3588569, 89487625, 653539374, 363231827, 4929392, 9216972, 240843392, 128555474, 1599875, 2250012, 13678897265, 16025421252, 2007725, 1275535338, 
matrix-add-l1, matrix-mult-l1, 5, 1, 5026277229, 10287344245, 16069928882, 1907595554, 1678031, 31056744, 1519754, 12254455567, 1611191936, 2514958, 2435043, 512439491, 298504377, 4118983, 7913400, 246959936, 114917374, 1670952, 2213327, 11641058795, 17018014474, 2069842, 1360520694, 
matrix-add-l2, matrix-mult-l1, 5, 1, 5026318511, 10839670515, 13255682001, 1345272983, 25802070, 265243391, 7713438, 11972649674, 1632009064, 4487111, 4127815, 676337730, 372018980, 4344771, 9855450, 243171709, 122462746, 1623643, 2177473, 12200984559, 16738633264, 2022844, 1336563643, 
matrix-add-l3, matrix-mult-l1, 5, 1, 5027262377, 11309089372, 6650773634, 645508307, 6249810, 138397575, 6896449, 6521859872, 865430141, 3321612, 853913748, 700764690, 323939681, 5171770, 8595615, 243931890, 124179159, 1568449, 2255298, 12707143809, 16482786486, 2012811, 1314699335, 
matrix-add-mem, matrix-mult-l1, 5, 1, 5033687068, 11823397031, 7115184264, 682372951, 9913918, 127289586, 8206477, 6674557133, 851973378, 2641744, 839343962, 637787112, 325292541, 4029392, 7917433, 244802477, 102827325, 1668910, 1830364, 13225514473, 16254235934, 2018452, 1293789665, 
matrix-prod-l1, matrix-mult-l1, 5, 1, 5026384813, 13228620531, 18546367376, 2360453129, 27464880, 36304966, 2025978, 4703361831, 288110656, 4060991, 3609430, 632853744, 390043358, 4320655, 9045835, 237148942, 110077274, 1619123, 1692455, 13794763232, 15914520819, 2091123, 1270001022, 
matrix-prod-l2, matrix-mult-l1, 5, 1, 5026341860, 13766033496, 16292420506, 2052555199, 6625577, 39467604, 3260617, 4114800705, 1087881240, 3500302, 3538006, 605941384, 346083732, 3998223, 8764434, 277031696, 98849645, 1803641, 2259016, 13658018555, 16004551872, 1997204, 1274323639, 
matrix-prod-l3, matrix-mult-l1, 5, 1, 5027251423, 13594561990, 10349655286, 1303511155, 2890011, 45775929, 3498019, 2638323747, 1317034905, 3126262, 29332511, 560390614, 332314536, 4247841, 8430268, 255411438, 107326494, 1737463, 2224788, 12087107069, 16801041330, 2025450, 1341800725, 
matrix-prod-mem, matrix-mult-l1, 5, 1, 5033901022, 13444801635, 5044703037, 622077580, 8489997, 80841415, 4234119, 1894429319, 546102725, 3464750, 39921131, 680895905, 375201121, 4961695, 9936501, 250724943, 114306122, 1699337, 2275572, 12627948829, 16556781437, 2072802, 1320914334, 
tree-rb-mem, matrix-mult-l1, 5, 1, 5028936496, 13212787232, 1727042129, 414305126, 12625140, 67364836, 3972499, 855213265, 135943726, 3529381, 71513437, 579424761, 319904920, 4193183, 8735142, 245118173, 122458362, 1621893, 2235589, 13221655225, 16223576984, 1987810, 1297981740, 
tree-binary-mem, matrix-mult-l1, 5, 1, 5030621309, 13869099709, 1079317349, 227596764, 6771692, 54374064, 3104272, 466049642, 110881278, 2954976, 45659050, 558414609, 323831422, 4094854, 8313356, 237634106, 123063655, 1592318, 2090422, 13875555004, 15903119790, 2102044, 1265467973, 
heapsort-mem, matrix-mult-l1, 5, 1, 5020056030, 10427922466, 12401910525, 2293802640, 81720983, 35040748, 2169488, 5768294288, 73681441, 4105453, 26548904, 686157039, 391467908, 4426821, 9787398, 246800902, 117069544, 1658416, 2174077, 11782306818, 16916814217, 2054991, 1352052806, 
mergesort-mem, matrix-mult-l1, 5, 1, 5021166843, 10928835384, 11810390367, 2272075516, 98726354, 46951923, 2860848, 5249165471, 73044973, 3641856, 72556149, 588754020, 331621787, 4657705, 8713163, 242267424, 123461097, 1607641, 2177310, 12293308490, 16656032737, 2005999, 1330271724, 
qsort-mem, matrix-mult-l1, 5, 1, 5021157131, 11518697803, 11564746939, 3527400862, 74468557, 42217541, 1994471, 4188850038, 29768215, 3082866, 10167973, 535070963, 326354389, 4069184, 8409702, 240485875, 126846256, 1608897, 2151187, 12874827658, 16374077017, 2086473, 1304347703, 
radixsort-mem, matrix-mult-l1, 5, 1, 5023963419, 12196530996, 2141029104, 346768857, 7068561, 63750271, 2419734, 876237164, 57106839, 3878244, 56226103, 707978063, 406005470, 4885739, 9938974, 239387366, 105230811, 1602722, 1872397, 13391313363, 16130983919, 1951933, 1284577704, 
skiplist-mem, matrix-mult-l1, 5, 1, 6375619583, 16289522784, 11164790187, 2521830445, 112236954, 147447811, 4409603, 4731399713, 89444927, 4145120, 32468049, 740250575, 410920170, 6166712, 11091550, 339019889, 128383108, 2248357, 2837770, 16591661722, 20041104997, 2606271, 1595376424, 
lsearch-mem, matrix-mult-l1, 5, 1, 5018634933, 13224434300, 13784923320, 3928307926, 589351, 33924199, 2127937, 4939811657, 62015036, 2860177, 2544915, 515157604, 316881637, 4031613, 8473632, 243212902, 122600924, 1641147, 2181293, 13227003329, 16185475836, 2004957, 1288154637, 
ackermann, matrix-prod-mem, 5, 1, 5080546076, 13945553576, 21107760621, 6323454923, 9182009, 46172644, 1454798, 4253137734, 367012699, 3838752, 37814609, 626958666, 336539664, 4699931, 8745183, 216804721, 110557131, 1193472, 1778188, 13921463562, 4421986392, 3938638, 564485051, 
hamming, matrix-prod-mem, 5, 1, 5018999544, 10466557013, 30721421217, 1061559700, 419542, 25483587, 1119373, 971712828, 1483949, 4218947, 33936626, 662767535, 356954146, 4645164, 9631114, 224868698, 100033906, 1309133, 1765894, 11810469744, 3890611395, 3489228, 498852136, 
gray, matrix-prod-mem, 5, 1, 5018557838, 11018242400, 10370187017, 507335385, 485520, 25866311, 1117000, 44702359, 1548099, 3155598, 37466464, 529339333, 310815473, 3672031, 7759920, 218012380, 105681769, 1212956, 1656526, 12355905585, 4497371273, 3997231, 574201219, 
hanoi, matrix-prod-mem, 5, 1, 5025611236, 11607012942, 20659972412, 3446830231, 6526017, 26421206, 1194706, 8083180719, 1684688, 3644457, 31512862, 558145497, 313044538, 4528796, 8370125, 215585231, 108417781, 1232884, 1751768, 12945662622, 3655086857, 3400137, 467128050, 
branch, matrix-prod-mem, 5, 1, 5018745000, 12218247506, 4532926217, 399546619, 126981337, 3539420257, 46694241, 4498655457, 1848851, 3644019, 31946927, 666964545, 381102657, 4120634, 9276287, 221847129, 92536879, 1213433, 1410880, 13561923701, 3670960032, 3744198, 466536768, 
longjmp, matrix-prod-mem, 5, 1, 5018569924, 12843415686, 22464451904, 4750605898, 688212, 29086138, 1357851, 9948012505, 1789416, 2561787, 31202570, 517206031, 296660531, 3729561, 7776166, 257455541, 84591645, 1555500, 1928997, 13494488658, 3679831268, 3620076, 468297900, 
funccall, matrix-prod-mem, 5, 1, 5019112585, 13454561351, 12302862103, 3132365771, 623454, 1089388133, 1499920, 5481853971, 1772450, 3522206, 37881249, 579649707, 323487013, 4137677, 8557164, 237700206, 89701088, 1429335, 1824806, 11922975414, 4450111544, 3348488, 573360404, 
funcret, matrix-prod-mem, 5, 1, 5018753370, 13250636470, 7912082239, 3925146121, 794910, 29554240, 1353541, 3306767988, 1724230, 3556399, 37698887, 608470807, 343877724, 3942499, 8273583, 231948278, 94818065, 1384446, 1803522, 12398950206, 4413976984, 3525969, 566765697, 
cache-l1, matrix-prod-mem, 5, 1, 5018614609, 13028018960, 11695539839, 2743970631, 506289, 29523725, 1326816, 3795643255, 13844082, 3093266, 37390706, 588534158, 353775437, 4159590, 8481462, 223037807, 101764032, 1295448, 1807901, 13008245598, 4404892596, 3667971, 563675119, 
cache-l2, matrix-prod-mem, 5, 1, 5018606288, 13587122169, 9081948421, 2125773232, 564535, 43481212, 3700512, 3383858664, 1562531434, 3859469, 37347663, 587467363, 333383256, 3907649, 8241934, 216927158, 107813472, 1233405, 1737167, 13578195031, 4376588945, 3776196, 558158255, 
cache-l3, matrix-prod-mem, 5, 1, 5019138296, 10248648344, 4500791090, 1054813249, 469466, 51270139, 3962149, 1674239588, 710697504, 3306207, 167872736, 624595303, 312803087, 4429744, 8556015, 231838608, 97741882, 1342541, 1678700, 11595089501, 3690592868, 3346204, 473624952, 
stream-mem, matrix-prod-mem, 5, 1, 5049611601, 11628241285, 1273243798, 148775945, 3625301, 67948066, 2724148, 690493000, 155275859, 3040548, 232343451, 615926318, 349750326, 4026766, 8222763, 222946962, 103599408, 1246789, 1729788, 12186831078, 4519711831, 3621294, 580986102, 
matrix-mult-l1, matrix-prod-mem, 5, 1, 5026585751, 11417984455, 17189389924, 2445687364, 2048527, 30951162, 1405989, 9840111710, 1373574770, 3477891, 32817410, 590309907, 376884643, 4234575, 8492097, 219654978, 106746879, 1250777, 1776075, 12758851681, 3856532203, 4335324, 486111799, 
matrix-mult-l2, matrix-prod-mem, 5, 1, 5026936805, 11964676923, 14042011061, 1734172873, 32713913, 252280512, 7674008, 9596371809, 1383022273, 3280414, 38043985, 562237081, 331768590, 3952216, 7703616, 227535539, 89680058, 1248591, 1544552, 13312956457, 4402652248, 3719891, 563104511, 
matrix-mult-l3, matrix-prod-mem, 5, 1, 5027267603, 12454918628, 6910397419, 805395663, 7501208, 89573441, 6425079, 5070214582, 740215887, 3147179, 744088624, 756566758, 350409880, 3711980, 7932390, 214578840, 95011954, 1171494, 1386767, 13801567738, 3140692185, 3604722, 397661797, 
matrix-mult-mem, matrix-prod-mem, 5, 1, 5033895956, 13044726337, 6862653010, 778289804, 10198150, 110082843, 6598104, 4890688636, 673276980, 3117482, 694430943, 717211856, 328512361, 4224711, 7975179, 274766707, 85722175, 1535468, 1784888, 13721371429, 3774741228, 3659579, 480782649, 
matrix-trans-l1, matrix-prod-mem, 5, 1, 5026487930, 13668528035, 25623621084, 3716471329, 43024380, 33989721, 1720450, 7442285812, 618135961, 3998305, 37833195, 595744972, 332632940, 4679958, 8797889, 237117698, 91733341, 1423081, 1887505, 12135348569, 4413735944, 3356987, 568170598, 
matrix-trans-l2, matrix-prod-mem, 5, 1, 5026600339, 13449771924, 19906696120, 2862722095, 9041424, 61113132, 5226601, 5732305257, 1260974057, 3960542, 37608937, 618960129, 314366040, 5656944, 7270082, 229960265, 96689650, 1349812, 1752669, 12614131758, 4412991159, 3400830, 566530760, 
matrix-trans-l3, matrix-prod-mem, 5, 1, 5027601947, 13128585980, 6779048308, 973784282, 2511978, 45363215, 3376280, 1982213120, 982111213, 4440337, 157602930, 718932723, 389130328, 4151144, 9513655, 223978487, 102201345, 1273369, 1685107, 13119796245, 4454074924, 3636235, 570525008, 
matrix-trans-mem, matrix-prod-mem, 5, 1, 5034006733, 13687189663, 4575858319, 628533376, 8453593, 79075751, 4600533, 1911586590, 551020603, 3576546, 106598327, 575477594, 366926516, 4139930, 8006297, 216066281, 107564572, 1199886, 1532377, 13677273473, 4426206484, 3707708, 565456726, 
matrix-add-l1, matrix-prod-mem, 5, 1, 5026510518, 10417011060, 16016436224, 1900783775, 1677350, 28824296, 1342831, 12217675077, 1609082412, 2974779, 37841023, 535040468, 309604366, 3706270, 7871979, 226147312, 99257225, 1293820, 1746296, 11757603374, 4486114909, 3297467, 578604948, 
matrix-add-l2, matrix-prod-mem, 5, 1, 5026723501, 10941468005, 13324968536, 1369017587, 25720417, 307956011, 8370719, 11942024092, 1620550096, 4480893, 39793928, 731316731, 394002564, 4440803, 9691540, 219481142, 104882566, 1230968, 1732208, 12288819575, 4444865794, 3803099, 568908917, 
