Workload, Background, TargetDuration, Repetition, duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
system-noise, system-noise, 13, 27, 13003198177, 635390488, 334143658, 67111944, 1788643, 112088977, 4473534, 148889479, 6114389, 5649605, 3729294, 1186243890, 611122360, 8119593, 14158323, 590298986, 313382767, 3673039, 4699727, 597240234, 302373505, 3699209, 5231113, 
system-noise, system-noise, 14, 27, 14003227798, 683535108, 373901416, 75101221, 2034368, 124357756, 4576150, 165920374, 6856956, 5585213, 3715731, 1095677907, 591850298, 8801962, 14260322, 645122852, 329745096, 3930935, 4984321, 644025613, 332016565, 3907331, 5614249, 
system-noise, system-noise, 5, 28, 5003148340, 249075058, 134705505, 27147518, 726739, 44501418, 1704760, 58670915, 2408911, 3703030, 2410005, 465834224, 289099853, 4550808, 6604256, 248859849, 97627277, 1621266, 1810987, 231718063, 107213749, 1435164, 1842850, 
system-noise, system-noise, 6, 28, 6003103452, 296811120, 145568762, 29247312, 747573, 48258158, 2167979, 63674028, 2542189, 3388057, 2385906, 590302742, 336619698, 4457811, 7214101, 276439915, 139906967, 1702949, 2053954, 290060752, 123147755, 1861495, 2429654, 
system-noise, system-noise, 7, 28, 7003359537, 343461315, 189466767, 38409339, 1034860, 63228043, 2327787, 84271134, 3434853, 4292182, 2930583, 739636349, 404628331, 4534734, 9193180, 317524298, 169096773, 1968397, 2413050, 317135363, 170465396, 1959162, 2795631, 
system-noise, system-noise, 8, 28, 8003349074, 364782057, 175504105, 36093114, 965649, 60322140, 2147345, 74417154, 2595014, 2721232, 2143989, 595815925, 381314379, 5022060, 8731179, 371788958, 174844448, 2230652, 2718720, 388057520, 159706259, 2448730, 3158296, 
system-noise, system-noise, 9, 28, 9003221389, 437337582, 227713703, 45932108, 1187128, 75671233, 3086659, 101545567, 3973406, 4437258, 3643901, 927251234, 499386698, 6522604, 11651617, 408384452, 218219594, 2543883, 3253174, 416771284, 206370557, 2541366, 3536886, 
system-noise, system-noise, 10, 28, 10003189755, 447883039, 242114283, 49648258, 1408573, 83256139, 2771764, 104029656, 3894753, 3267987, 2004765, 763044600, 438320462, 5434610, 10620914, 457694160, 232254034, 2823705, 3389931, 455167271, 233935059, 2781363, 3815478, 
system-noise, system-noise, 11, 28, 11003286512, 541855490, 294463191, 59121732, 1595841, 98375782, 3669694, 130746741, 5375517, 4768195, 3346746, 978166831, 527354546, 7255370, 11565237, 517219949, 244355194, 3301676, 3856952, 501550233, 255857277, 3087509, 4279351, 
system-noise, system-noise, 12, 28, 12003333776, 587943278, 324035406, 65098710, 1773733, 107996549, 3973185, 143503007, 5972080, 6019971, 3623635, 1061249211, 562338250, 8260209, 12593517, 558750240, 273720473, 3506200, 4058705, 542134475, 284275435, 3352590, 4589300, 
system-noise, system-noise, 13, 28, 13003313844, 583603353, 292858313, 60109277, 1665875, 101142422, 3376190, 125830274, 4551816, 5235525, 3371802, 1108305341, 567963384, 8572614, 13516110, 593149142, 293209703, 3580641, 4520012, 632808165, 287498825, 4084593, 5621612, 
system-noise, system-noise, 14, 28, 14003284394, 686392494, 370425627, 74512576, 2023072, 123743886, 4629087, 164593135, 6599173, 5601150, 3891184, 1182685142, 634021878, 9748729, 14387358, 668110703, 311050536, 4160926, 5138166, 632480722, 341355829, 3944098, 5488831, 
system-noise, system-noise, 5, 29, 5003173989, 247748599, 125475458, 25196505, 654460, 41445224, 1832998, 54974317, 2229183, 3364879, 2529801, 501973028, 294521491, 4146334, 7828814, 236922405, 96365122, 1417755, 1461017, 236821852, 111185220, 1441688, 1957269, 
system-noise, system-noise, 6, 29, 6003256809, 298400469, 160666579, 32383088, 870361, 53433402, 2030928, 70384545, 2892232, 3211895, 2918771, 618821369, 367265869, 4407919, 8153476, 275266521, 139632203, 1713382, 2048531, 276698595, 141516122, 1723351, 2379670, 
system-noise, system-noise, 7, 29, 7003032745, 312144672, 172610778, 35436222, 1005213, 58942310, 1939636, 73740658, 2766915, 4197338, 2942803, 662842313, 375114134, 5871347, 9876085, 330404024, 148350148, 2096454, 2306443, 313328830, 157627648, 1855044, 2518519, 
system-noise, system-noise, 8, 29, 8003064470, 357362600, 193904118, 39625889, 1157028, 66663147, 2120649, 82695035, 2720331, 3249030, 2786602, 768616397, 434077924, 5398523, 10265359, 376452376, 175447171, 2244507, 2845284, 375245298, 176326900, 2216031, 3187017, 
system-noise, system-noise, 9, 29, 9003405825, 441090961, 220075562, 44417926, 1156132, 73538364, 3200811, 98094149, 3950222, 4451234, 3631020, 885549412, 494798700, 5930105, 10992266, 416415211, 205366820, 2571516, 3164198, 431052019, 189715040, 2738803, 3636179, 
system-noise, system-noise, 10, 29, 10003043240, 489796992, 265181650, 53384794, 1421596, 87948633, 3303380, 117620474, 4825626, 3654937, 2419348, 799114780, 490141857, 5095035, 10527012, 473950965, 218377183, 3030821, 3460496, 457471161, 228545250, 2861191, 3663870, 
system-noise, system-noise, 11, 29, 11003033909, 488101109, 267277037, 54560497, 1582589, 91727231, 2950244, 114891284, 4154267, 5671457, 3847131, 1007028978, 533015929, 8048719, 13828824, 489202299, 260527739, 2962237, 3810055, 488084839, 262501346, 2922558, 4244290, 
system-noise, system-noise, 12, 29, 12003248736, 536007799, 283053327, 58171094, 1641109, 97186219, 3109835, 121963091, 4302015, 5160622, 3187725, 1016389095, 527162807, 8016825, 12824562, 536177146, 268299215, 3190583, 3451403, 534722181, 283126132, 3158296, 4626231, 
system-noise, system-noise, 13, 29, 13003235738, 635983841, 346229033, 69809879, 1932914, 115976771, 4397233, 155000381, 5886778, 5057411, 3402029, 1118190848, 636222923, 8217329, 12978386, 606717453, 301479827, 3717450, 4462114, 606709758, 303595846, 3725301, 5009194, 
system-noise, system-noise, 14, 29, 14003353253, 623384419, 328786285, 67311390, 1744887, 111276085, 3534736, 140213715, 5040796, 6215092, 3807051, 1228294712, 660390510, 9356200, 16260047, 630699660, 336081808, 3856493, 4786970, 637823071, 325264490, 3830351, 5377232, 
system-noise, system-noise, 5, 30, 5003310144, 231697883, 106117469, 21861471, 555536, 36297492, 1355663, 44222434, 1515585, 3228372, 2495002, 545301095, 321287132, 4332766, 8100366, 233218327, 108873545, 1431974, 1563204, 248940559, 93152259, 1600613, 1997113, 
system-noise, system-noise, 6, 30, 6003227374, 298352748, 162841451, 32759070, 869618, 53848699, 1994898, 71310338, 2988850, 4031255, 3101007, 661082771, 390628936, 4083845, 9143335, 291468700, 124198995, 1872644, 2195820, 276172344, 133934438, 1713571, 2118962, 
system-noise, system-noise, 7, 30, 7003373955, 346572071, 181743693, 36449000, 968812, 60114103, 2395893, 79701835, 3317050, 3937857, 2961322, 624956226, 342375754, 5487876, 9240149, 319819791, 151577004, 1943497, 2199077, 319696044, 166508131, 1972385, 2799634, 
system-noise, system-noise, 8, 30, 8003136014, 390814848, 208817678, 42052188, 1115721, 69494235, 2798469, 92636994, 3743507, 3217425, 2364845, 733437976, 421920499, 5046702, 9498276, 403153468, 160348664, 2514855, 3064120, 366454603, 188909240, 2242194, 3130482, 
system-noise, system-noise, 9, 30, 9003412788, 440694609, 241657925, 48686923, 1313592, 80318991, 3009490, 107205913, 4308693, 5746858, 3600616, 891020508, 514257580, 6226583, 11448732, 426963527, 206703859, 2625519, 3024990, 426311015, 207506701, 2601995, 3725168, 
system-noise, system-noise, 10, 30, 10003242344, 490201103, 256454061, 51696800, 1388742, 85621248, 3427490, 114277567, 4628091, 2554696, 2454682, 801299337, 465491165, 4966201, 9860061, 449940163, 243109524, 2797691, 3455522, 458971416, 232234217, 2852356, 4067687, 
system-noise, system-noise, 11, 30, 11003103518, 536010082, 275738011, 55434624, 1472476, 91763843, 3887783, 122677848, 4826067, 4974067, 3687716, 971750715, 535153609, 7773548, 12334473, 502472470, 259041605, 3116419, 3659954, 517019062, 242977427, 3254423, 4454914, 
system-noise, system-noise, 12, 30, 12003326722, 586195828, 305665194, 61413908, 1639110, 101882559, 4154721, 135533839, 5429019, 5408519, 3864405, 1062962280, 571754055, 7950586, 13876940, 544206323, 286062089, 3349186, 4261045, 559239205, 271829592, 3557658, 4728528, 
system-noise, system-noise, 13, 30, 13003127444, 577461604, 307238866, 63123078, 1811370, 106043574, 3373442, 132499448, 4893380, 6015015, 3620234, 1086779898, 596598822, 8836923, 13983326, 619750564, 276316877, 3779040, 4559818, 580936668, 303871227, 3426005, 4968190, 
system-noise, system-noise, 14, 30, 14003494418, 683700614, 352545800, 70781930, 1857369, 117351033, 4779477, 156630405, 6189664, 5397033, 3483961, 1280163665, 701697654, 8340912, 14861455, 644423890, 325618103, 4044893, 4634855, 660758917, 310844086, 4155717, 5430348, 
system-noise, system-noise, 5, 31, 5003466597, 251898390, 137273840, 27602067, 746339, 45467095, 1692189, 59544681, 2464766, 2993494, 2533372, 508895105, 296616972, 3884094, 7482947, 242874288, 110068719, 1480483, 1869701, 242521378, 110522119, 1472400, 2037380, 
system-noise, system-noise, 6, 31, 6003365774, 273344760, 137710852, 28137420, 764887, 46754964, 1581778, 57829709, 2106635, 3965580, 3022190, 627919984, 355166186, 5127948, 9480864, 277409161, 119007675, 1623309, 1831838, 275048642, 133336582, 1616957, 2337545, 
system-noise, system-noise, 7, 31, 7003416034, 321750512, 157368695, 32347253, 850825, 53901298, 1885896, 66589793, 2330585, 4554951, 3223457, 785878269, 426592071, 5324797, 10543052, 318928776, 162182700, 1944941, 2430060, 332167156, 145601030, 2042968, 2739449, 
system-noise, system-noise, 8, 31, 8003018113, 391183817, 199515025, 40123084, 1039582, 66160858, 2868657, 88265442, 3572223, 2935400, 2643997, 722618884, 422275180, 4684177, 9566550, 361469182, 190609142, 2198419, 2762530, 376725469, 175459614, 2389575, 3045357, 
system-noise, system-noise, 9, 31, 9003189910, 440582285, 236104106, 47442413, 1276165, 78837515, 3051398, 104706034, 4308005, 5109942, 3563631, 896889607, 497860517, 5810885, 11572287, 446736808, 187758459, 2799142, 3379598, 411040432, 216549961, 2547610, 3508388, 
system-noise, system-noise, 10, 31, 10003165018, 486775205, 246606986, 49672259, 1300050, 82421650, 3565797, 109702981, 4391693, 2555769, 2049105, 747082684, 436681876, 5393045, 9737511, 459799905, 229298007, 2852422, 3430534, 475563554, 214020172, 3001085, 3942149, 
system-noise, system-noise, 11, 31, 11003273798, 537070935, 291557926, 58598901, 1569105, 96736000, 3639028, 129070968, 5198497, 5396305, 3774054, 955832851, 536726975, 7617577, 12062309, 504416933, 260024346, 3163469, 3851305, 503602414, 261636892, 3130337, 4486820, 
system-noise, system-noise, 12, 31, 12003194174, 538525218, 293654337, 60215594, 1721792, 101421395, 3265829, 126505940, 4394733, 4487970, 3504353, 1051735011, 555828599, 8775266, 13794544, 555179729, 289468794, 3495930, 4616171, 540213641, 286535427, 3279219, 4790664, 
system-noise, system-noise, 13, 31, 13003034901, 579350420, 298252243, 61192596, 1667697, 102117044, 3476711, 128572183, 4716494, 6446453, 3910623, 1218268430, 635077317, 9087125, 15594926, 577732057, 305681842, 3440880, 4376959, 593609897, 291105197, 3603318, 5098833, 
system-noise, system-noise, 14, 31, 14003242085, 683654623, 371428794, 74646724, 2023945, 123609364, 4587786, 164778704, 6750417, 4925390, 3791331, 1123685545, 591548246, 8935128, 14569684, 650749054, 325466178, 3989942, 4852896, 651536457, 327945768, 4041312, 5122810, 
system-noise, system-noise, 5, 32, 5003212431, 248704178, 132755066, 26672255, 728854, 44042068, 1746713, 57838130, 2253808, 3253004, 2378220, 499411210, 285314737, 4413133, 7364115, 263485922, 93226357, 1668683, 1939018, 228492576, 121781095, 1413946, 2021163, 
system-noise, system-noise, 6, 32, 6003261057, 275862074, 130567898, 26777339, 703619, 44572556, 1657797, 54819152, 1974974, 3686615, 2835675, 606290455, 380027025, 4227973, 8422755, 277080889, 134038707, 1703661, 1989013, 292608150, 118127289, 1844106, 2395209, 
system-noise, system-noise, 7, 32, 7003216129, 315119347, 172640974, 35350410, 991509, 58977360, 1908921, 73353586, 2697265, 3824130, 2889041, 663551680, 387613310, 4855371, 9324173, 320072344, 163948704, 1969734, 2510319, 319581485, 165159391, 1956318, 2686872, 
system-noise, system-noise, 8, 32, 8003287337, 395428439, 214045436, 43334712, 1196274, 71656354, 2668063, 95435404, 3832309, 3383110, 2261751, 682130966, 389551782, 4668573, 9055077, 362181527, 192072248, 2253885, 2736269, 363286957, 193793908, 2241716, 3149302, 
system-noise, system-noise, 9, 32, 9003304665, 440865971, 227981169, 45724710, 1206022, 75844711, 3131472, 100794727, 3961103, 5087609, 3547528, 931486641, 503683638, 6801591, 12168928, 411627969, 214985188, 2586711, 3232781, 421159028, 204024474, 2662829, 3518034, 
system-noise, system-noise, 10, 32, 10003183924, 488145570, 267654005, 53908624, 1469268, 88985994, 3397163, 118654498, 4754291, 3187519, 2065116, 725049681, 429827556, 5215446, 9586678, 465450739, 230812228, 2823895, 3479886, 466578146, 232339058, 2839315, 3880502, 
system-noise, system-noise, 11, 32, 11003233373, 534540162, 291579365, 58722038, 1569354, 97107022, 3584722, 129990810, 5350488, 6221278, 3888834, 1089074277, 582409557, 7784908, 13556009, 520078276, 243026062, 3294867, 3945249, 502937161, 253456646, 3095221, 4290564, 
system-noise, system-noise, 12, 32, 12003290525, 587765959, 321499118, 64603154, 1728075, 106824270, 3924601, 142601008, 5872496, 5347353, 3747761, 1017324844, 576228991, 7778921, 12674528, 561765992, 271092751, 3573083, 4415674, 545207022, 281413700, 3343187, 4585984, 
system-noise, system-noise, 13, 32, 13003284640, 638888394, 346431044, 69598181, 1892089, 115286777, 4290753, 153479948, 6271304, 5109246, 3543520, 1023043806, 561450432, 8949198, 12660265, 587328764, 314309909, 3638486, 4192516, 586167664, 316197116, 3604238, 5203691, 
system-noise, system-noise, 14, 32, 14003192182, 685276662, 368830213, 74112012, 2056650, 123596120, 4769335, 164456756, 6617855, 5742670, 3988597, 1196028680, 617533561, 9708098, 14878629, 670672095, 308768792, 4183095, 4997836, 635585073, 338922506, 3941323, 5657200, 
system-noise, system-noise, 5, 33, 5003075364, 228699654, 113463336, 23294581, 630776, 38852595, 1381419, 47631220, 1613807, 3146064, 2658856, 525932847, 289421597, 4404869, 8128020, 226315253, 119827512, 1403275, 1739876, 235135677, 107757453, 1460734, 1975845, 
system-noise, system-noise, 6, 33, 6003414224, 297385539, 160800979, 32338060, 864760, 53110371, 2026665, 70075700, 2804501, 2476163, 2071238, 494522222, 282452708, 4029571, 6669479, 274753071, 136634539, 1620319, 2158082, 278570597, 138864388, 1736052, 2287007, 
system-noise, system-noise, 7, 33, 7003211550, 315534843, 172116144, 35191296, 1014470, 58667697, 1852757, 73062228, 2752562, 4646700, 3417509, 754080886, 443944238, 5664689, 10558341, 333381152, 146593210, 2113497, 2480761, 316023826, 156791570, 1862571, 2511509, 
system-noise, system-noise, 8, 33, 8003519733, 356474831, 192473456, 39509574, 1121745, 65634438, 2109910, 82672052, 2947370, 3849177, 2166782, 749736575, 458235027, 5419031, 9649190, 378115500, 173911989, 2282733, 2745370, 378254320, 175132922, 2239418, 3146962, 
system-noise, system-noise, 9, 33, 9003252047, 440168990, 219924230, 44242126, 1144525, 73184151, 3286186, 97514906, 3874910, 4440584, 3241519, 821649503, 467879028, 6459757, 10723919, 420139061, 203908331, 2583072, 3221216, 434008050, 187844172, 2722360, 3580645, 
system-noise, system-noise, 10, 33, 10003179335, 490767067, 265503659, 53394316, 1515256, 89285116, 3496281, 118050668, 4589048, 4173175, 2562399, 796786827, 477424576, 5714607, 10342339, 487151062, 215847646, 3040440, 3452207, 451702330, 244872316, 2783627, 4005938, 
system-noise, system-noise, 11, 33, 11003375699, 539273394, 284800925, 57059887, 1555980, 94720540, 3779243, 126337823, 4815008, 5038356, 3707281, 967925909, 530425846, 6983373, 12521419, 499004103, 241877428, 2876832, 3547004, 504885078, 259446846, 3086771, 4340753, 
system-noise, system-noise, 12, 33, 12003232566, 533695063, 281632642, 57838919, 1619897, 96944878, 3115490, 121751820, 4428281, 6301202, 3446116, 1141621567, 591599407, 8361124, 13998304, 539970416, 265848114, 3200677, 3844301, 537563369, 281558116, 3221995, 4332554, 
system-noise, system-noise, 13, 33, 13003337108, 583859097, 321025307, 65959489, 1915170, 111050274, 3556937, 139684838, 5170466, 5504946, 3849003, 1154146650, 618593838, 8678918, 14278412, 599979096, 296993160, 3783113, 4692012, 582469556, 307286341, 3543628, 4745516, 
system-noise, system-noise, 14, 33, 14003291938, 681519164, 360364105, 72714583, 1964524, 120914310, 4771642, 161023667, 6378749, 5633621, 3482335, 1176219120, 609898029, 9266590, 13748776, 635018463, 338057947, 3929117, 4837281, 644526003, 327856207, 3992860, 5685318, 
system-noise, system-noise, 5, 34, 5003086464, 245776611, 115659458, 23313987, 577588, 38278761, 1886541, 50426712, 1851244, 2774534, 2491784, 470084071, 285178961, 3906797, 7395899, 236612228, 108751440, 1470620, 1721523, 251258482, 92367078, 1633992, 2005271, 
system-noise, system-noise, 6, 34, 6003052517, 295095638, 160693596, 32415086, 877577, 53281832, 2030855, 70605735, 2820403, 3969566, 3025302, 609428985, 367847575, 4574098, 8740508, 293909665, 121159737, 1888498, 2284235, 277496950, 130709439, 1677797, 2207059, 
system-noise, system-noise, 7, 34, 7003022455, 344132738, 178785468, 35981372, 946106, 59546441, 2443299, 79006754, 3241720, 4465073, 3256646, 738282579, 418954414, 4796065, 9553738, 323245692, 148363464, 1957628, 2098869, 322703850, 163978614, 1963491, 2781163, 
system-noise, system-noise, 8, 34, 8003244538, 393995658, 207318498, 41638370, 1098996, 68803172, 2724915, 91504640, 3631726, 3155171, 2055552, 635707157, 384093475, 4808573, 8947319, 365669355, 176377960, 2201381, 2339493, 363245918, 191999276, 2245030, 3041711, 
system-noise, system-noise, 9, 34, 9003102497, 439648549, 240627895, 48547639, 1314877, 80135665, 3044893, 106910444, 4198438, 4639257, 3121900, 763339786, 437265101, 6141967, 9861218, 427373564, 203711794, 2609620, 3269432, 426569770, 205451478, 2595851, 3606959, 
system-noise, system-noise, 10, 34, 10003037299, 487591047, 254878847, 51280995, 1355191, 84812050, 3419188, 113499933, 4411805, 2527344, 1967577, 733644695, 472746539, 4703258, 9222816, 451151679, 241789314, 2790432, 3369645, 459162930, 230361470, 2790005, 3932315, 
system-noise, system-noise, 11, 34, 11003295239, 535668169, 276087357, 55623055, 1450586, 92009006, 3816751, 123326107, 4938639, 5769166, 3975920, 1059050229, 588635375, 7575352, 12874798, 504578545, 258524882, 3111970, 3680054, 518931521, 242948013, 3266009, 4425807, 
system-noise, system-noise, 12, 34, 12003503103, 540014284, 275758773, 56823294, 1592268, 95801960, 3221946, 119598784, 4320362, 5564398, 3547101, 1066668444, 554307796, 8352993, 14134822, 541352246, 281693994, 3270170, 4138734, 555239001, 266513136, 3413027, 4520378, 
system-noise, system-noise, 13, 34, 13003135850, 586963989, 311746492, 64024878, 1835310, 107333686, 3642114, 134456601, 4792208, 5879889, 4046510, 1187739435, 657583514, 9013556, 15170644, 587095832, 296480645, 3562210, 3980310, 583403488, 311522115, 3497587, 5128975, 
system-noise, system-noise, 14, 34, 14003022673, 682400525, 351290229, 70727803, 1879659, 117620061, 4805290, 156941349, 6258214, 5776273, 3829884, 1233916680, 673659214, 8433016, 14710593, 644247673, 324086290, 3957938, 4819766, 659737482, 309545223, 4234161, 5617078, 
system-noise, system-noise, 5, 35, 5003054565, 247844215, 136950610, 27688653, 772793, 45665139, 1753314, 60125750, 2483921, 3237102, 2548471, 480408179, 299351519, 4209540, 7309152, 243766857, 110228565, 1472232, 1864145, 243073046, 110291578, 1476955, 2016258, 
system-noise, system-noise, 6, 35, 6003048208, 272528492, 136726641, 28015587, 782238, 46808976, 1659468, 57860528, 2129999, 3691914, 3088983, 663663535, 387932034, 4740300, 9096698, 278065280, 119013566, 1629891, 1691960, 275139478, 132501635, 1612248, 2264990, 
system-noise, system-noise, 7, 35, 7003068462, 344588000, 171596439, 34463276, 890167, 57069978, 2544333, 75636843, 3057469, 4331702, 3169211, 690749558, 386597327, 5540737, 9336317, 321452084, 162943240, 1965088, 2455292, 335713136, 146390638, 2122933, 2804032, 
system-noise, system-noise, 8, 35, 8003007182, 390691024, 198372617, 39980057, 1046566, 66176557, 2882628, 88020862, 3663655, 2751058, 2188443, 594139190, 362653315, 4642921, 8513336, 362474050, 188935591, 2216335, 2764242, 377904325, 173518557, 2383439, 3224686, 
system-noise, system-noise, 9, 35, 9003316868, 443930350, 237419650, 47679530, 1282012, 78653069, 3068428, 104790341, 4286085, 4888552, 3152249, 784436879, 461987856, 6495544, 10268302, 447182523, 187285363, 2817304, 3424338, 411384727, 215807233, 2552121, 3675308, 
system-noise, system-noise, 10, 35, 10003283360, 491888088, 247569998, 49727828, 1300027, 82332354, 3557838, 109671846, 4467244, 3188960, 2051771, 747145962, 443789806, 5379060, 10114015, 461570492, 228939234, 2816419, 3427714, 476966657, 213496769, 2999673, 3896700, 
system-noise, system-noise, 11, 35, 11003160967, 496842843, 268384407, 55179591, 1587264, 92576784, 3086210, 115906893, 4199969, 5602371, 3763157, 1113740693, 623442822, 7227437, 13813829, 504480457, 258403297, 3099167, 3773979, 502288115, 259532547, 3042311, 4368855, 
system-noise, system-noise, 12, 35, 12003300313, 592497605, 319053470, 64120151, 1717576, 105985762, 3999909, 141743520, 5783567, 5564897, 3843706, 1105036943, 591323843, 8527400, 13132760, 548402867, 287344393, 3385541, 4233345, 545455552, 288900169, 3377681, 4519326, 
system-noise, system-noise, 13, 35, 13003047795, 639200000, 329220050, 66199423, 1766867, 110043007, 4486082, 146632347, 5762970, 5220956, 3778008, 1072219902, 569725479, 9075701, 13659174, 587142533, 311000784, 3625946, 4515472, 601564030, 295973691, 3760228, 5208826, 
system-noise, system-noise, 14, 35, 14003233569, 682544875, 370340422, 74671740, 2024011, 124062412, 4606008, 165798874, 6728770, 10170839, 7369548, 1488419712, 883619142, 12970371, 22259348, 653328064, 325522041, 4005756, 5091674, 652117197, 327409692, 4013699, 5669391, 
system-noise, system-noise, 5, 36, 5003053092, 248248166, 132306042, 26641578, 703675, 43770959, 1743006, 58033064, 2336996, 3261478, 1895884, 591676254, 296458607, 4259172, 6597178, 264790372, 92289712, 1676883, 1959354, 229959942, 120418559, 1418016, 1873030, 
system-noise, system-noise, 6, 36, 6003138627, 295508517, 142861440, 28660369, 718487, 47344881, 2207355, 62551679, 2344642, 3028065, 2463000, 609585130, 377785872, 4088137, 8056014, 279493095, 134071188, 1711248, 1996406, 294948589, 117844059, 1891825, 2396346, 
system-noise, system-noise, 7, 36, 7003332126, 315401295, 170028324, 34545873, 983755, 57697770, 1843175, 71667223, 2659762, 4056664, 3031885, 738877976, 417532917, 4987962, 9704382, 319210254, 160604101, 1934701, 2232009, 317682645, 161293335, 1895398, 2710973, 
system-noise, system-noise, 8, 36, 8003402203, 359651001, 195420802, 39919610, 1138891, 66807707, 2108066, 82875856, 3085420, 3527205, 2379452, 723459606, 415306934, 5294055, 9916779, 359288568, 187016422, 2184680, 2698222, 353442416, 185995752, 2016348, 3052280, 
system-noise, system-noise, 9, 36, 9002914284, 408040739, 207696659, 42577721, 1176330, 71373962, 2425706, 88485954, 3076458, 4423791, 2845041, 760379539, 421158033, 6871416, 10186394, 403321775, 209339600, 2334090, 3145599, 417830872, 200278515, 2572494, 3432839, 
system-noise, system-noise, 10, 36, 10003373810, 444815389, 242854014, 49623866, 1421405, 83251627, 2579637, 103925876, 3816622, 2641934, 2018176, 698480551, 417244749, 5516028, 10203396, 461085330, 225304695, 2743762, 3458461, 460464835, 226741090, 2749035, 3929815, 
system-noise, system-noise, 11, 36, 11003043466, 535421571, 292460628, 58769089, 1594003, 97628468, 3672981, 129979812, 5311771, 5818176, 3515273, 979227769, 530982513, 7746051, 12361861, 531273340, 242622754, 3324157, 3885225, 494369623, 270849976, 3077321, 4347417, 
system-noise, system-noise, 12, 36, 12003213731, 587229767, 321034191, 64618889, 1769110, 107397966, 4006491, 142717904, 5874966, 4836133, 3783937, 1036986663, 564806524, 8309627, 13174270, 562709668, 268703417, 3549315, 4487201, 543996013, 279662744, 3363043, 4642373, 
system-noise, system-noise, 13, 36, 13003032005, 577385686, 314066457, 64344592, 1872551, 107825381, 3562584, 135581757, 5100448, 6454211, 3896758, 1135879683, 633485975, 8940334, 14740513, 579646303, 306623773, 3469625, 4225112, 578922670, 308337323, 3462219, 5004696, 
system-noise, system-noise, 14, 36, 14003065584, 620444188, 330827925, 68021669, 1940662, 114557745, 3621543, 143135116, 5279781, 6558595, 3882794, 1169124589, 622325926, 9810224, 15886593, 664094613, 300898828, 4047828, 5082807, 625472619, 328162853, 3738890, 5360552, 
system-noise, system-noise, 5, 37, 5003136599, 245173372, 123083010, 24904542, 637732, 40808650, 1833986, 54178942, 2162698, 3125052, 2537024, 475193056, 292045538, 4053543, 7476702, 229553452, 119193348, 1424614, 1843284, 237948636, 107005942, 1496722, 1978487, 
system-noise, system-noise, 6, 37, 6003250678, 270706097, 149560538, 30643210, 879529, 51064884, 1619807, 63368793, 2380365, 3708790, 2731451, 667711244, 385873159, 4593510, 9054946, 283340269, 133409303, 1675709, 2018485, 283422314, 134568552, 1669523, 2386244, 
system-noise, system-noise, 7, 37, 7003299816, 317922034, 173231121, 35446699, 1007205, 59296304, 1900666, 73365398, 2726867, 3596089, 2686420, 688375315, 362990849, 5426691, 9546675, 336555382, 145637712, 2149761, 2489130, 320046862, 155770444, 1947388, 2667512, 
system-noise, system-noise, 8, 37, 8003297827, 390964214, 215602075, 43557266, 1182153, 71715446, 2657152, 95786628, 3986669, 3197224, 2707982, 700611091, 482872527, 4614431, 9234818, 379833501, 173851747, 2427205, 2951403, 363736618, 184083536, 2236690, 2745458, 
system-noise, system-noise, 9, 37, 9003261645, 441270015, 243142703, 48845534, 1344964, 80990665, 2988138, 107729360, 4328434, 4818010, 3524629, 821916239, 456685491, 6859053, 10881535, 408194514, 218717889, 2534535, 3203014, 406770559, 219605800, 2502072, 3595310, 
system-noise, system-noise, 10, 37, 10003204583, 450826740, 241377683, 49293563, 1422111, 83283395, 2728534, 103175889, 3752135, 3264360, 2250694, 780712444, 483485215, 5056797, 10327829, 488685671, 210641270, 2996163, 3680486, 450410910, 237632677, 2712569, 3899162, 
system-noise, system-noise, 11, 37, 11003159274, 539140786, 282091749, 56680207, 1502087, 93698518, 3851129, 125296994, 5008591, 5223560, 3815554, 941618571, 522545603, 7594243, 11981267, 498470404, 267038222, 3091593, 3903359, 505578204, 255638337, 3190007, 3984432, 
system-noise, system-noise, 12, 37, 12003471384, 541437785, 281840916, 57902944, 1613251, 97330587, 3167785, 121109445, 4152036, 5684487, 3747461, 1113354189, 606180516, 8261713, 14284139, 545001178, 264122612, 3237213, 3639986, 541507814, 279358236, 3204717, 4633629, 
system-noise, system-noise, 13, 37, 13003163061, 586418830, 319495067, 65465922, 1892741, 110316658, 3535537, 137991679, 5028404, 5809254, 3406523, 1176022453, 653728234, 8720987, 14109366, 603389721, 292247603, 3802761, 4536463, 586472196, 302614012, 3544746, 4992450, 
system-noise, system-noise, 14, 37, 14003718018, 621503997, 322051649, 66161047, 1824797, 110917382, 3690045, 139053094, 4928166, 5848800, 3934529, 1260158704, 675205237, 8858511, 15982342, 622245703, 328661650, 3718640, 4650766, 637679357, 313756379, 3827925, 5278612, 
